age,job,marital,education,default_status,balance,housing,loan,contact,day,month,duration_minutes,campaign,previous,poutcome,y,pdays,Cluster
40,technician,married,secondary,no,-496.0,no,no,telephone,28,jul,0.37,2,0,unknown,no,-1,2
43,services,married,secondary,no,-236.0,yes,no,cellular,28,jul,12.42,7,0,unknown,yes,-1,3
38,management,single,tertiary,no,8.0,yes,no,cellular,28,jul,3.65,2,0,unknown,no,-1,2
36,blue-collar,married,secondary,no,1587.0,yes,no,cellular,28,jul,3.33,2,0,unknown,no,-1,2
33,services,single,secondary,no,0.0,yes,no,cellular,28,jul,2.9,2,0,unknown,no,-1,2
40,services,divorced,secondary,no,9.0,no,no,cellular,28,jul,2.57,2,0,unknown,no,-1,2
52,housemaid,married,secondary,no,-12.0,no,yes,cellular,28,jul,2.27,5,0,unknown,no,-1,2
60,technician,married,secondary,no,2041.0,no,no,telephone,28,jul,1.8,7,0,unknown,no,-1,2
57,retired,married,primary,no,592.0,no,yes,cellular,28,jul,1.45,5,0,unknown,no,-1,2
29,services,single,secondary,no,166.0,no,yes,cellular,28,jul,1.8,8,0,unknown,no,-1,2
39,services,divorced,secondary,no,293.0,yes,yes,telephone,28,jul,2.47,2,0,unknown,no,-1,2
28,technician,single,secondary,no,181.0,yes,no,cellular,28,jul,2.32,3,0,unknown,no,-1,2
48,technician,married,secondary,no,759.0,yes,no,cellular,28,jul,1.4,5,0,unknown,no,-1,2
56,blue-collar,divorced,secondary,no,1346.0,no,yes,cellular,28,jul,4.0,3,0,unknown,no,-1,2
29,blue-collar,married,secondary,no,246.0,yes,no,cellular,28,jul,3.23,5,0,unknown,no,-1,2
35,blue-collar,married,secondary,no,209.0,yes,yes,telephone,28,jul,1.1,2,0,unknown,no,-1,2
48,housemaid,married,secondary,no,0.0,no,no,cellular,28,jul,5.5,5,0,unknown,no,-1,2
42,services,married,secondary,no,98.0,yes,no,telephone,28,jul,3.8,2,0,unknown,no,-1,2
43,blue-collar,single,primary,no,-399.0,no,yes,cellular,28,jul,11.03,3,0,unknown,yes,-1,3
59,housemaid,married,primary,no,0.0,no,yes,telephone,28,jul,0.67,2,0,unknown,no,-1,2
28,management,single,tertiary,no,111.0,yes,yes,cellular,28,jul,3.83,2,0,unknown,no,-1,2
56,admin.,divorced,secondary,no,1026.0,yes,no,cellular,28,jul,2.88,2,0,unknown,no,-1,2
38,management,married,secondary,no,1066.0,yes,no,cellular,28,jul,1.3,2,0,unknown,no,-1,2
39,blue-collar,married,secondary,no,366.0,yes,no,cellular,28,jul,9.18,5,0,unknown,no,-1,2
58,self-employed,married,tertiary,no,794.0,no,yes,telephone,28,jul,2.17,9,0,unknown,no,-1,2
34,admin.,married,secondary,no,1655.0,yes,no,cellular,28,jul,0.82,2,0,unknown,no,-1,2
48,self-employed,married,tertiary,no,147.0,no,yes,cellular,28,jul,4.92,4,0,unknown,no,-1,2
50,blue-collar,married,secondary,no,724.0,no,no,cellular,28,jul,2.32,2,0,unknown,no,-1,2
26,blue-collar,single,secondary,no,37.0,no,yes,cellular,28,jul,5.02,2,0,unknown,no,-1,2
40,technician,divorced,secondary,no,669.0,yes,no,cellular,28,jul,6.12,2,0,unknown,no,-1,2
32,technician,married,secondary,no,659.0,no,yes,cellular,28,jul,7.43,2,0,unknown,no,-1,2
53,admin.,married,secondary,no,673.0,no,yes,telephone,28,jul,2.28,2,0,unknown,no,-1,2
26,blue-collar,single,primary,no,1538.0,no,yes,cellular,28,jul,1.62,3,0,unknown,no,-1,2
49,services,divorced,secondary,no,0.0,no,no,cellular,28,jul,6.87,2,0,unknown,yes,-1,2
50,technician,married,secondary,no,2972.0,no,no,cellular,28,jul,1.22,5,0,unknown,no,-1,2
40,technician,single,secondary,no,134.0,yes,yes,cellular,28,jul,2.1,2,0,unknown,no,-1,2
25,services,single,secondary,no,5533.0,yes,no,cellular,28,jul,0.83,4,0,unknown,no,-1,2
28,admin.,married,secondary,no,157.0,yes,yes,cellular,28,jul,2.73,2,0,unknown,no,-1,2
48,admin.,married,secondary,no,-160.0,no,yes,cellular,28,jul,1.4,3,0,unknown,no,-1,2
39,blue-collar,married,primary,no,643.0,no,yes,cellular,28,jul,0.4,14,0,unknown,no,-1,4
26,technician,married,tertiary,no,-385.0,yes,no,cellular,28,jul,2.72,3,0,unknown,no,-1,2
34,management,single,secondary,no,516.0,yes,no,cellular,28,jul,4.87,2,0,unknown,no,-1,2
36,management,married,tertiary,no,-861.0,yes,yes,cellular,28,jul,0.88,2,0,unknown,no,-1,2
53,entrepreneur,married,tertiary,no,1129.0,no,yes,cellular,28,jul,4.02,8,0,unknown,no,-1,2
60,retired,married,secondary,no,3570.0,no,no,telephone,28,jul,1.87,2,0,unknown,no,-1,2
50,admin.,divorced,secondary,no,86.0,no,no,cellular,28,jul,1.08,7,0,unknown,no,-1,2
55,retired,married,secondary,no,1126.0,yes,no,telephone,28,jul,6.47,2,0,unknown,no,-1,2
30,admin.,single,secondary,no,-548.0,yes,yes,cellular,28,jul,1.17,2,0,unknown,no,-1,2
31,self-employed,married,tertiary,no,170.0,no,yes,cellular,28,jul,1.63,16,0,unknown,no,-1,4
49,services,married,tertiary,no,475.0,yes,no,cellular,28,jul,4.55,2,0,unknown,no,-1,2
48,blue-collar,married,secondary,no,917.0,yes,no,cellular,28,jul,1.72,5,0,unknown,no,-1,2
42,housemaid,married,primary,no,1.0,yes,no,telephone,28,jul,0.98,5,0,unknown,no,-1,2
53,housemaid,married,primary,no,362.0,no,no,cellular,28,jul,19.48,2,0,unknown,yes,-1,3
48,entrepreneur,married,secondary,no,0.0,no,yes,cellular,28,jul,7.18,2,0,unknown,yes,-1,2
30,services,married,secondary,no,1399.0,no,no,cellular,28,jul,2.8,6,0,unknown,no,-1,2
58,admin.,divorced,secondary,no,447.0,no,no,cellular,28,jul,6.75,4,0,unknown,no,-1,2
38,housemaid,married,secondary,no,-278.0,yes,no,cellular,28,jul,2.38,2,0,unknown,no,-1,2
33,services,married,secondary,no,90.0,yes,no,cellular,28,jul,4.38,2,0,unknown,no,-1,2
39,services,married,secondary,no,-267.0,yes,no,cellular,28,jul,2.38,10,0,unknown,no,-1,4
27,technician,single,secondary,no,3933.0,no,no,cellular,28,jul,13.95,3,0,unknown,yes,-1,3
44,housemaid,married,secondary,no,829.0,no,no,cellular,28,jul,0.78,3,0,unknown,no,-1,2
26,services,single,secondary,no,81.0,yes,no,cellular,28,jul,1.05,2,0,unknown,no,-1,2
26,blue-collar,single,secondary,no,0.0,no,no,telephone,28,jul,0.92,2,0,unknown,no,-1,2
58,housemaid,married,primary,no,435.0,yes,no,telephone,28,jul,2.03,6,0,unknown,no,-1,2
29,blue-collar,married,primary,no,-382.0,yes,no,cellular,28,jul,0.58,2,0,unknown,no,-1,2
55,technician,married,secondary,no,3899.0,yes,no,telephone,28,jul,9.93,4,0,unknown,yes,-1,2
56,management,divorced,tertiary,no,-141.0,no,no,cellular,28,jul,1.68,4,0,unknown,no,-1,2
36,blue-collar,married,primary,no,656.0,yes,no,cellular,28,jul,1.18,4,0,unknown,no,-1,2
36,management,married,tertiary,no,-1629.0,yes,yes,cellular,28,jul,5.62,2,0,unknown,no,-1,2
35,admin.,single,secondary,no,289.0,yes,no,cellular,28,jul,0.8,10,0,unknown,no,-1,4
58,technician,divorced,secondary,no,553.0,yes,no,cellular,28,jul,2.9,2,0,unknown,no,-1,2
26,services,married,secondary,no,4.0,yes,no,cellular,28,jul,3.35,2,0,unknown,no,-1,2
28,blue-collar,married,tertiary,no,902.0,yes,no,telephone,28,jul,4.93,2,0,unknown,no,-1,2
44,blue-collar,married,secondary,no,215.0,no,yes,cellular,28,jul,3.0,5,0,unknown,no,-1,2
53,services,divorced,unknown,no,1012.0,yes,no,cellular,28,jul,5.53,2,0,unknown,no,-1,2
27,blue-collar,married,primary,no,108.0,yes,no,telephone,28,jul,0.95,2,0,unknown,no,-1,2
52,services,married,primary,no,14.0,no,yes,cellular,28,jul,0.92,5,0,unknown,no,-1,2
33,services,married,secondary,no,837.0,yes,no,cellular,28,jul,5.02,2,0,unknown,no,-1,2
31,blue-collar,married,primary,no,290.0,yes,no,cellular,28,jul,6.8,3,0,unknown,no,-1,2
27,technician,married,secondary,no,0.0,yes,yes,telephone,28,jul,5.98,2,0,unknown,no,-1,2
29,technician,single,secondary,no,5.0,yes,yes,cellular,28,jul,0.9,2,0,unknown,no,-1,2
59,management,divorced,tertiary,no,14.0,no,yes,cellular,28,jul,1.9,2,0,unknown,no,-1,2
32,blue-collar,single,secondary,no,82.0,yes,no,cellular,28,jul,1.43,4,0,unknown,no,-1,2
31,technician,married,secondary,no,17.0,yes,no,cellular,28,jul,4.43,3,0,unknown,no,-1,2
46,blue-collar,married,secondary,no,-216.0,yes,no,cellular,28,jul,6.73,3,0,unknown,no,-1,2
50,admin.,single,secondary,no,167.0,no,yes,cellular,28,jul,3.35,3,0,unknown,no,-1,2
43,housemaid,married,secondary,no,150.0,no,no,telephone,28,jul,4.83,7,0,unknown,no,-1,2
51,blue-collar,married,secondary,no,224.0,yes,yes,cellular,28,jul,3.85,5,0,unknown,no,-1,2
50,blue-collar,married,primary,no,859.0,yes,yes,telephone,28,jul,0.67,7,0,unknown,no,-1,2
27,self-employed,married,tertiary,no,0.0,no,yes,cellular,28,jul,2.22,4,0,unknown,no,-1,2
28,admin.,single,tertiary,no,1104.0,yes,no,cellular,28,jul,1.22,7,0,unknown,no,-1,2
32,services,married,secondary,no,-173.0,yes,no,cellular,28,jul,5.0,2,0,unknown,no,-1,2
47,housemaid,married,primary,no,20.0,no,yes,cellular,28,jul,9.4,5,0,unknown,no,-1,2
43,management,married,tertiary,no,-391.0,yes,no,cellular,28,jul,3.22,8,0,unknown,no,-1,2
39,blue-collar,married,secondary,no,1439.0,yes,no,telephone,28,jul,1.22,6,0,unknown,no,-1,2
52,services,married,unknown,no,482.0,yes,yes,cellular,28,jul,1.38,7,0,unknown,no,-1,2
32,technician,single,tertiary,no,849.0,yes,no,cellular,28,jul,4.82,5,0,unknown,no,-1,2
41,technician,divorced,secondary,no,611.0,yes,no,cellular,28,jul,2.62,5,0,unknown,no,-1,2
51,management,married,tertiary,no,57.0,no,no,cellular,28,jul,1.1,19,0,unknown,no,-1,4
50,housemaid,married,secondary,no,1954.0,no,yes,cellular,28,jul,7.3,4,0,unknown,no,-1,2
42,management,married,tertiary,no,1220.0,yes,no,telephone,28,jul,2.58,2,0,unknown,no,-1,2
28,technician,single,secondary,no,-97.0,no,no,cellular,28,jul,1.6,4,0,unknown,no,-1,2
33,entrepreneur,married,tertiary,no,407.0,yes,no,cellular,28,jul,3.15,2,0,unknown,no,-1,2
34,technician,married,secondary,no,357.0,yes,no,cellular,28,jul,0.42,20,0,unknown,no,-1,4
38,management,single,tertiary,no,-476.0,yes,no,cellular,28,jul,1.27,2,0,unknown,no,-1,2
35,blue-collar,married,secondary,no,449.0,yes,no,cellular,28,jul,6.58,4,0,unknown,no,-1,2
27,blue-collar,single,secondary,no,103.0,no,yes,cellular,28,jul,0.88,5,0,unknown,no,-1,2
55,technician,single,tertiary,no,-528.0,no,no,cellular,28,jul,4.1,2,0,unknown,no,-1,2
29,services,single,secondary,no,553.0,no,yes,cellular,28,jul,1.0,5,0,unknown,no,-1,2
32,management,married,tertiary,no,273.0,yes,no,cellular,28,jul,3.85,10,0,unknown,no,-1,4
34,technician,married,secondary,no,0.0,yes,no,telephone,28,jul,17.08,2,0,unknown,no,-1,3
60,technician,divorced,tertiary,no,-361.0,no,yes,cellular,28,jul,1.27,6,0,unknown,no,-1,2
29,management,married,tertiary,no,361.0,yes,yes,cellular,28,jul,13.65,3,0,unknown,no,-1,3
32,admin.,married,secondary,no,2468.0,yes,yes,cellular,28,jul,2.18,4,0,unknown,no,-1,2
29,technician,married,tertiary,no,676.0,no,no,cellular,28,jul,7.83,4,0,unknown,no,-1,2
39,blue-collar,married,primary,no,1373.0,yes,no,telephone,28,jul,1.35,5,0,unknown,no,-1,2
34,housemaid,married,tertiary,no,0.0,no,no,cellular,28,jul,1.0,5,0,unknown,no,-1,2
40,services,married,secondary,no,473.0,yes,no,cellular,28,jul,6.38,3,0,unknown,yes,-1,2
49,management,married,tertiary,no,224.0,yes,no,cellular,28,jul,1.13,3,0,unknown,no,-1,2
29,services,single,secondary,no,209.0,yes,no,cellular,28,jul,8.12,7,0,unknown,no,-1,2
41,management,married,tertiary,no,371.0,yes,no,cellular,28,jul,1.35,8,0,unknown,no,-1,2
49,blue-collar,divorced,primary,no,73.0,no,yes,cellular,28,jul,1.77,11,0,unknown,no,-1,4
29,technician,married,secondary,no,0.0,yes,no,cellular,28,jul,1.38,6,0,unknown,no,-1,2
50,admin.,married,secondary,no,546.0,no,no,cellular,28,jul,1.37,6,0,unknown,no,-1,2
45,entrepreneur,married,tertiary,no,219.0,yes,yes,cellular,28,jul,1.97,4,0,unknown,no,-1,2
41,admin.,married,secondary,no,239.0,yes,no,cellular,28,jul,1.27,12,0,unknown,no,-1,4
59,self-employed,married,primary,no,0.0,yes,no,telephone,28,jul,1.62,2,0,unknown,no,-1,2
25,unemployed,married,secondary,no,157.0,yes,no,cellular,28,jul,0.55,31,0,unknown,no,-1,4
53,housemaid,married,primary,no,994.0,no,yes,cellular,28,jul,22.32,3,0,unknown,no,-1,3
34,admin.,married,tertiary,no,262.0,yes,no,cellular,28,jul,5.98,3,0,unknown,no,-1,2
34,self-employed,married,tertiary,no,97.0,yes,no,cellular,28,jul,1.7,6,0,unknown,no,-1,2
30,student,single,tertiary,no,146.0,no,no,cellular,28,jul,5.17,2,0,unknown,no,-1,2
31,blue-collar,single,secondary,no,-571.0,yes,no,cellular,28,jul,1.13,3,0,unknown,no,-1,2
49,management,single,tertiary,no,1556.0,yes,no,cellular,28,jul,11.23,3,0,unknown,no,-1,3
53,blue-collar,married,secondary,no,2267.0,no,yes,cellular,28,jul,0.95,6,0,unknown,no,-1,2
40,self-employed,single,tertiary,no,1616.0,no,no,telephone,28,jul,16.82,7,0,unknown,yes,-1,3
52,technician,married,secondary,no,475.0,yes,no,cellular,28,jul,2.02,3,0,unknown,no,-1,2
59,retired,married,primary,no,824.0,yes,no,telephone,28,jul,1.35,3,0,unknown,no,-1,2
37,entrepreneur,married,tertiary,no,404.0,yes,no,cellular,28,jul,0.92,10,0,unknown,no,-1,4
31,management,single,secondary,yes,20.0,yes,no,cellular,28,jul,2.35,5,0,unknown,no,-1,2
38,admin.,married,secondary,no,337.0,no,no,cellular,28,jul,10.4,4,0,unknown,no,-1,2
38,blue-collar,divorced,secondary,no,1817.0,yes,no,cellular,28,jul,18.27,4,0,unknown,yes,-1,3
56,technician,married,secondary,no,76.0,yes,no,cellular,28,jul,1.55,3,0,unknown,no,-1,2
51,management,divorced,tertiary,no,0.0,yes,no,cellular,28,jul,8.9,4,0,unknown,no,-1,2
27,technician,single,secondary,no,3305.0,no,yes,cellular,28,jul,1.3,3,0,unknown,no,-1,2
59,blue-collar,divorced,secondary,no,-361.0,no,yes,cellular,28,jul,4.12,3,0,unknown,no,-1,2
41,management,married,secondary,no,49.0,yes,no,cellular,28,jul,8.9,8,0,unknown,no,-1,2
54,blue-collar,married,primary,no,551.0,yes,no,cellular,28,jul,7.18,2,0,unknown,no,-1,2
32,services,single,secondary,no,72.0,no,no,cellular,28,jul,1.47,9,0,unknown,no,-1,2
43,technician,divorced,secondary,no,1413.0,yes,no,telephone,28,jul,1.25,3,0,unknown,no,-1,2
36,entrepreneur,married,secondary,no,229.0,yes,no,cellular,28,jul,4.3,2,0,unknown,no,-1,2
38,blue-collar,married,primary,no,-275.0,no,no,cellular,28,jul,2.75,3,0,unknown,no,-1,2
59,housemaid,married,primary,no,88.0,yes,no,cellular,28,jul,1.05,5,0,unknown,no,-1,2
54,retired,single,secondary,no,129.0,no,yes,cellular,28,jul,14.45,2,0,unknown,yes,-1,3
41,housemaid,married,secondary,no,0.0,yes,no,telephone,28,jul,0.68,2,0,unknown,no,-1,2
58,housemaid,married,tertiary,no,94.0,no,yes,cellular,28,jul,3.45,7,0,unknown,no,-1,2
40,management,married,tertiary,no,552.0,no,no,cellular,28,jul,12.68,8,0,unknown,no,-1,3
29,management,single,tertiary,no,91.0,yes,no,telephone,28,jul,7.1,4,0,unknown,no,-1,2
46,services,married,secondary,no,-204.0,yes,yes,cellular,28,jul,3.9,15,0,unknown,no,-1,4
39,management,single,tertiary,no,759.0,yes,no,cellular,28,jul,5.17,5,0,unknown,no,-1,2
49,management,married,tertiary,no,1468.0,yes,no,cellular,28,jul,1.47,3,0,unknown,no,-1,2
30,self-employed,single,tertiary,no,253.0,yes,no,cellular,28,jul,4.72,4,0,unknown,no,-1,2
37,services,married,secondary,no,1616.0,yes,no,cellular,28,jul,6.97,3,0,unknown,no,-1,2
31,unemployed,married,secondary,no,90.0,no,no,cellular,28,jul,2.02,2,0,unknown,no,-1,2
46,admin.,married,secondary,no,711.0,no,yes,telephone,28,jul,3.12,11,0,unknown,no,-1,4
36,technician,divorced,secondary,no,1156.0,yes,yes,cellular,28,jul,2.35,7,0,unknown,no,-1,2
34,entrepreneur,married,secondary,no,3994.0,no,yes,cellular,28,jul,3.13,3,0,unknown,no,-1,2
55,management,divorced,tertiary,no,141.0,yes,no,cellular,28,jul,2.57,5,0,unknown,no,-1,2
35,technician,married,secondary,no,1508.0,no,no,cellular,28,jul,5.65,8,0,unknown,no,-1,2
49,blue-collar,single,primary,no,-165.0,yes,yes,cellular,28,jul,2.52,3,0,unknown,no,-1,2
55,technician,married,secondary,no,176.0,yes,no,cellular,28,jul,1.77,2,0,unknown,no,-1,2
26,services,single,secondary,no,1163.0,no,yes,cellular,28,jul,3.98,4,0,unknown,no,-1,2
54,technician,married,secondary,no,1938.0,no,yes,cellular,28,jul,9.18,3,0,unknown,yes,-1,2
32,admin.,single,secondary,no,976.0,yes,no,cellular,28,jul,10.73,3,0,unknown,no,-1,3
31,services,single,secondary,no,456.0,yes,no,cellular,28,jul,5.37,11,0,unknown,no,-1,4
41,admin.,married,tertiary,no,96.0,yes,no,cellular,28,jul,4.48,7,0,unknown,no,-1,2
35,blue-collar,single,primary,no,-631.0,yes,no,cellular,28,jul,2.07,3,0,unknown,no,-1,2
26,services,single,primary,no,179.0,yes,yes,cellular,28,jul,5.55,4,0,unknown,no,-1,2
37,blue-collar,single,primary,no,147.0,no,no,cellular,28,jul,3.2,19,0,unknown,no,-1,4
34,admin.,single,tertiary,no,64.0,yes,no,cellular,28,jul,1.27,2,0,unknown,no,-1,2
41,technician,married,secondary,no,2125.0,yes,yes,cellular,28,jul,7.22,4,0,unknown,no,-1,2
31,blue-collar,single,secondary,no,-343.0,no,yes,cellular,28,jul,2.0,4,0,unknown,no,-1,2
39,admin.,married,secondary,yes,-104.0,yes,no,cellular,28,jul,4.83,2,0,unknown,no,-1,2
34,management,married,tertiary,no,436.0,no,yes,cellular,28,jul,1.97,4,0,unknown,no,-1,2
44,management,married,primary,no,5418.0,yes,yes,cellular,28,jul,0.97,5,0,unknown,no,-1,2
38,blue-collar,single,unknown,no,-933.0,yes,no,cellular,28,jul,2.48,11,0,unknown,no,-1,4
35,blue-collar,married,secondary,no,1397.0,yes,no,cellular,28,jul,1.9,4,0,unknown,no,-1,2
36,blue-collar,married,secondary,no,718.0,yes,no,cellular,28,jul,1.52,3,0,unknown,no,-1,2
36,management,single,tertiary,no,1743.0,yes,no,cellular,28,jul,7.13,2,0,unknown,no,-1,2
30,admin.,married,secondary,no,39.0,yes,no,cellular,28,jul,1.68,3,0,unknown,no,-1,2
31,admin.,married,secondary,no,3.0,yes,no,cellular,28,jul,0.62,12,0,unknown,no,-1,4
31,management,single,tertiary,no,34.0,yes,no,cellular,28,jul,2.12,4,0,unknown,no,-1,2
43,housemaid,married,primary,no,59.0,no,yes,cellular,28,jul,2.58,2,0,unknown,no,-1,2
44,technician,divorced,secondary,no,0.0,no,no,cellular,28,jul,4.4,5,0,unknown,no,-1,2
30,management,single,tertiary,no,2.0,yes,no,cellular,28,jul,6.28,4,0,unknown,no,-1,2
34,technician,single,secondary,no,2683.0,no,no,cellular,28,jul,1.22,2,0,unknown,no,-1,2
39,unemployed,married,secondary,no,74.0,yes,no,cellular,28,jul,1.18,6,0,unknown,no,-1,2
45,admin.,married,secondary,no,1214.0,yes,no,cellular,28,jul,1.97,2,0,unknown,no,-1,2
30,technician,single,tertiary,no,4321.0,yes,no,cellular,28,jul,4.28,6,0,unknown,no,-1,2
29,services,married,secondary,no,417.0,yes,no,cellular,28,jul,3.9,11,0,unknown,no,-1,4
30,services,married,secondary,no,208.0,no,yes,cellular,28,jul,3.55,3,0,unknown,no,-1,2
57,retired,divorced,primary,no,0.0,no,no,telephone,28,jul,17.28,3,0,unknown,no,-1,3
33,unemployed,married,tertiary,no,271.0,yes,yes,cellular,28,jul,4.37,4,0,unknown,no,-1,2
33,services,married,secondary,no,766.0,yes,no,cellular,28,jul,0.37,3,0,unknown,no,-1,2
52,blue-collar,divorced,secondary,no,1912.0,yes,yes,cellular,28,jul,2.05,2,0,unknown,no,-1,2
35,services,divorced,secondary,no,742.0,no,no,cellular,28,jul,1.38,7,0,unknown,no,-1,2
43,blue-collar,single,primary,yes,69.0,no,yes,cellular,28,jul,4.45,5,0,unknown,no,-1,2
40,management,married,tertiary,no,30.0,yes,no,cellular,28,jul,10.15,6,0,unknown,no,-1,2
59,blue-collar,married,secondary,no,149.0,no,yes,telephone,28,jul,5.22,16,0,unknown,no,-1,4
56,services,married,secondary,no,4763.0,yes,no,telephone,28,jul,1.77,6,0,unknown,no,-1,2
36,technician,married,secondary,no,-342.0,yes,no,cellular,28,jul,2.83,3,0,unknown,no,-1,2
26,management,single,secondary,no,63.0,no,no,cellular,28,jul,1.27,4,0,unknown,no,-1,2
39,services,married,secondary,no,823.0,yes,yes,cellular,28,jul,13.0,2,0,unknown,no,-1,3
40,management,married,tertiary,yes,0.0,no,no,cellular,28,jul,2.75,5,0,unknown,no,-1,2
26,blue-collar,single,secondary,yes,-685.0,yes,yes,cellular,28,jul,5.23,4,0,unknown,no,-1,2
27,entrepreneur,married,tertiary,no,59.0,no,no,cellular,28,jul,5.1,6,0,unknown,no,-1,2
33,blue-collar,married,secondary,no,0.0,yes,yes,cellular,28,jul,1.38,12,0,unknown,no,-1,4
32,management,married,tertiary,no,128.0,yes,no,cellular,28,jul,5.33,3,0,unknown,no,-1,2
56,technician,married,secondary,no,124.0,yes,no,cellular,28,jul,5.68,12,0,unknown,no,-1,4
33,admin.,married,secondary,no,2.0,yes,yes,cellular,28,jul,1.42,12,0,unknown,no,-1,4
26,blue-collar,single,secondary,no,18.0,yes,no,cellular,28,jul,9.65,3,0,unknown,no,-1,2
35,admin.,married,tertiary,no,0.0,yes,no,cellular,28,jul,2.52,7,0,unknown,no,-1,2
26,unemployed,single,tertiary,no,102.0,no,no,cellular,28,jul,6.28,2,0,unknown,no,-1,2
29,entrepreneur,married,secondary,no,65.0,yes,no,cellular,28,jul,0.32,14,0,unknown,no,-1,4
32,admin.,married,secondary,no,48.0,yes,no,cellular,28,jul,1.27,3,0,unknown,no,-1,2
26,admin.,single,secondary,no,1690.0,no,yes,cellular,28,jul,6.8,3,0,unknown,no,-1,2
48,technician,married,secondary,no,0.0,no,no,cellular,28,jul,4.0,3,0,unknown,no,-1,2
33,management,married,tertiary,no,1206.0,yes,no,cellular,28,jul,1.2,6,0,unknown,no,-1,2
50,admin.,single,secondary,no,133.0,no,no,cellular,28,jul,14.83,4,0,unknown,yes,-1,3
50,housemaid,single,unknown,no,0.0,no,no,telephone,28,jul,1.97,8,0,unknown,no,-1,2
36,management,single,tertiary,no,13315.0,no,no,cellular,28,jul,0.72,8,0,unknown,no,-1,2
48,blue-collar,married,secondary,no,387.0,yes,no,telephone,28,jul,1.27,18,0,unknown,no,-1,4
41,housemaid,married,secondary,no,12.0,no,yes,cellular,28,jul,7.87,3,0,unknown,no,-1,2
55,management,married,tertiary,no,655.0,no,no,cellular,28,jul,2.78,6,0,unknown,no,-1,2
34,services,married,secondary,no,254.0,yes,no,cellular,28,jul,4.6,2,0,unknown,no,-1,2
60,self-employed,married,secondary,no,3105.0,no,no,telephone,28,jul,2.97,4,0,unknown,no,-1,2
52,services,single,secondary,no,21.0,yes,no,cellular,28,jul,2.45,15,0,unknown,no,-1,4
